seq,price,qty,side
57299,49,1,B
57300,49,1,S
57301,49,5,S
57302,49,3,S
57303,47,5,S
57304,47,3,S
57305,47,5,S
57306,47,1,S
57307,47,2,S
57308,48,2,B
57309,48,2,S
57310,49,2,B
57311,48,1,S
57312,48,9,S
57313,49,2,B
57314,49,7,B
57315,48,1,S
57316,48,3,S
57317,48,2,S
57318,49,8,B
57319,48,6,S
57320,47,1,S
57321,47,1,S
57322,49,4,B
57323,47,3,S
57324,47,1,S
57325,49,4,B
57326,49,4,B
57327,47,3,S
57328,47,4,S
57329,49,2,B
57330,50,1,B
57331,50,2,B
57332,49,8,S
57333,50,6,B
57334,48,7,S
57335,49,1,B
57336,49,4,B
57337,49,2,B
57338,49,1,B
57339,49,4,B
57340,48,1,S
57341,47,4,S
57342,47,5,S
57343,47,1,S
57344,47,2,S
57345,47,1,S
57346,47,1,S
57347,47,6,S
57348,49,2,B
57349,47,3,S
57350,47,2,S
57351,47,1,S
57352,47,8,S
57353,47,1,S
57354,47,5,S
57355,47,2,S
57356,47,6,S
57357,47,2,S
57358,47,1,S
57359,47,2,S
57360,47,1,S
57361,47,3,S
57362,47,4,S
57363,47,3,S
57364,47,3,S
57365,47,2,S
57366,48,4,B
57367,49,4,B
57368,47,1,S
57369,47,2,S
57370,47,1,S
57371,49,3,B
57372,48,3,S
57373,47,2,S
57374,47,1,S
57375,47,1,S
57376,47,4,S
57377,47,1,S
57378,49,3,B
57379,49,3,B
57380,49,3,B
57381,49,6,B
57382,49,2,B
57383,49,3,B
57384,50,1,B
57385,50,1,B
57386,50,3,B
57387,50,1,B
57388,50,4,B
57389,49,4,S
57390,48,3,S
57391,48,1,S
57392,47,5,S
57393,47,3,S
57394,47,1,S
57395,47,4,S
57396,47,3,S
57397,47,4,S
57398,47,1,S
57399,48,1,B
57400,48,6,B
57401,48,4,B
57402,48,3,B
57403,47,7,S
57404,48,1,B
57405,48,2,B
57406,48,7,B
57407,48,2,B
57408,47,3,S
57409,47,6,S
57410,47,4,S
57411,47,4,S
57412,47,3,S
57413,47,3,S
57414,47,6,S
57415,47,1,S
57416,48,1,B
57417,49,1,B
57418,49,2,S
57419,48,3,B
57420,49,5,B
57421,48,4,S
57422,48,3,S
57423,48,1,S
57424,49,1,B
57425,49,2,B
57426,48,8,S
57427,48,2,S
57428,49,7,B
57429,49,3,S
57430,48,4,S
57431,50,2,B
57432,49,4,S
57433,49,2,B
57434,49,5,B
57435,48,4,S
57436,49,2,B
57437,48,6,S
57438,48,1,S
57439,48,3,S
57440,48,1,S
57441,48,8,S
57442,48,1,S
57443,48,2,S
57444,49,1,B
57445,49,3,B
57446,50,3,B
57447,48,4,S
57448,48,1,S
57449,49,4,B
57450,49,2,B
57451,50,1,B
57452,50,9,B
57453,50,1,B
57454,50,8,B
57455,50,1,B
57456,50,3,B
57457,49,4,S
57458,48,2,S
57459,50,3,B
57460,50,2,B
57461,48,1,S
57462,50,4,B
57463,50,1,B
57464,50,2,B
57465,48,2,S
57466,48,5,S
57467,48,1,S
57468,49,1,S
57469,49,1,S
57470,49,3,S
57471,49,1,S
57472,49,3,B
57473,49,1,S
57474,48,3,S
57475,48,5,S
57476,48,1,S
57477,47,3,S
57478,47,2,S
57479,47,3,S
57480,47,1,S
57481,48,3,B
57482,49,2,B
57483,48,1,S
57484,48,9,S
57485,49,1,B
57486,49,5,B
57487,48,1,S
57488,48,1,S
57489,47,2,S
57490,47,2,S
57491,47,4,S
57492,47,1,S
57493,47,2,S
57494,47,3,S
57495,47,2,S
57496,47,2,S
57497,48,6,B
57498,48,4,B
57499,49,5,B
57500,50,1,B
57501,50,3,B
57502,50,3,B
57503,50,1,B
57504,50,9,B
57505,50,2,B
57506,48,2,S
57507,48,8,S
57508,49,3,S
57509,48,1,S
57510,50,1,B
57511,50,2,B
57512,49,1,S
57513,48,4,S
57514,48,1,S
57515,47,2,S
57516,48,1,B
57517,48,4,B
57518,49,5,B
57519,49,5,B
57520,49,3,B
57521,49,2,S
57522,48,4,S
57523,47,1,S
57524,48,1,B
57525,48,3,B
57526,49,3,B
57527,49,3,S
57528,50,2,B
57529,50,2,B
57530,50,3,B
57531,49,4,S
57532,48,3,S
57533,49,4,B
57534,48,2,S
57535,48,1,S
57536,48,6,B
57537,48,2,B
57538,48,1,B
57539,49,7,S
57540,47,5,S
57541,47,4,S
57542,50,1,B
57543,49,1,S
57544,47,4,S
57545,47,2,S
57546,47,1,S
57547,48,8,S
57548,47,1,S
57549,50,2,B
57550,49,3,S
57551,47,2,S
57552,47,5,S
57553,47,1,S
57554,47,4,S
57555,47,4,S
57556,47,4,S
57557,47,1,S
57558,47,1,S
57559,48,2,B
57560,48,6,B
57561,48,2,S
57562,49,3,B
57563,48,2,S
57564,48,2,S
57565,48,8,S
57566,48,2,S
57567,49,1,B
57568,50,8,B
57569,50,1,B
57570,50,1,B
57571,49,2,S
57572,49,5,S
57573,48,2,S
57574,48,1,S
57575,50,6,B
57576,48,2,S
57577,48,3,S
57578,48,2,S
57579,48,1,S
57580,48,2,S
57581,48,2,S
57582,49,5,B
57583,48,5,S
57584,47,1,S
57585,47,1,S
57586,49,1,B
57587,49,3,B
57588,49,1,B
57589,49,3,B
57590,49,1,B
57591,49,2,B
57592,49,1,B
57593,50,2,B
57594,50,2,B
57595,50,2,B
57596,50,3,B
57597,50,2,B
57598,49,2,S
57599,50,2,B
57600,50,4,B
57601,50,2,B
57602,50,4,B
57603,50,1,B
57604,49,1,S
57605,49,3,S
57606,49,2,B
57607,49,8,S
57608,48,1,S
57609,48,2,S
57610,48,3,S
57611,47,4,S
57612,49,1,B
57613,49,5,B
57614,50,2,B
57615,50,1,B
57616,50,4,B
57617,49,5,S
57618,48,3,S
57619,50,5,B
57620,50,1,B
57621,50,2,B
57622,49,1,S
57623,50,1,B
57624,49,9,S
57625,48,10,S
57626,50,3,B
57627,50,4,B
57628,50,1,B
57629,50,4,B
57630,47,8,S
57631,47,2,S
57632,49,2,S
57633,47,1,S
57634,47,2,S
57635,47,4,S
57636,47,2,S
57637,48,4,B
57638,48,5,B
57639,48,2,B
57640,48,1,S
57641,48,2,S
57642,48,4,S
57643,47,1,S
57644,47,3,S
57645,47,4,S
57646,47,6,S
57647,47,1,S
57648,47,3,S
57649,47,1,S
57650,47,9,S
57651,47,1,S
57652,47,4,S
57653,47,3,S
57654,47,2,S
57655,47,2,S
57656,48,1,B
57657,49,7,B
57658,49,1,B
57659,48,1,S
57660,49,6,B
57661,49,4,B
57662,49,2,B
57663,50,5,B
57664,50,3,B
57665,50,1,B
57666,48,8,S
57667,48,1,S
57668,47,4,S
57669,49,3,B
57670,50,1,B
57671,48,1,S
57672,47,2,S
57673,47,2,S
57674,47,4,S
57675,48,1,B
57676,49,4,B
57677,49,1,B
57678,48,1,S
57679,49,1,B
57680,49,6,B
57681,49,8,B
57682,48,2,S
57683,48,1,S
57684,49,1,B
57685,48,1,S
57686,48,1,S
57687,49,2,B
57688,49,6,B
57689,50,4,B
57690,50,4,B
57691,49,1,S
57692,48,2,S
57693,49,1,B
57694,48,6,S
57695,48,1,S
57696,49,5,B
57697,50,2,B
57698,50,2,B
57699,48,7,S
57700,48,1,S
57701,50,8,B
57702,50,1,B
57703,48,1,S
57704,48,1,S
57705,48,5,S
57706,49,7,B
57707,50,3,B
57708,49,7,S
57709,48,2,S
57710,48,2,S
57711,48,1,S
57712,48,4,S
57713,48,5,S
57714,48,4,S
57715,47,1,S
57716,49,5,B
57717,49,3,B
57718,49,2,B
57719,49,4,S
57720,49,2,B
57721,49,4,B
57722,49,3,B
57723,48,7,S
57724,47,1,S
57725,47,3,S
57726,47,4,S
57727,47,4,S
57728,47,4,S
57729,48,5,S
57730,48,1,S
57731,47,3,S
57732,47,1,S
57733,48,2,B
57734,48,3,B
57735,47,6,S
57736,48,3,B
57737,48,2,B
57738,48,3,B
57739,47,8,S
57740,47,2,S
57741,47,3,S
57742,48,3,B
57743,48,6,B
57744,49,1,B
57745,49,2,B
57746,49,2,B
57747,47,2,S
57748,47,4,S
57749,47,2,S
57750,47,1,S
57751,48,4,B
57752,48,1,B
57753,47,6,S
57754,47,6,S
57755,47,4,S
57756,47,5,S
57757,47,4,S
57758,47,1,S
57759,48,1,B
57760,47,5,S
57761,48,2,B
57762,48,2,B
57763,47,3,S
57764,47,4,S
57765,47,2,S
57766,47,2,S
57767,47,4,S
57768,47,6,S
57769,47,3,S
57770,48,6,B
57771,48,1,B
57772,47,7,S
57773,47,2,S
57774,47,1,S
57775,48,1,B
57776,48,1,B
57777,49,5,B
57778,47,6,S
57779,49,1,B
57780,49,1,B
57781,49,1,B
57782,49,3,B
57783,49,4,B
57784,49,2,B
57785,49,4,B
57786,49,2,B
57787,49,3,B
57788,48,2,S
57789,49,2,B
57790,49,1,S
57791,49,5,S
57792,48,3,S
57793,47,3,S
57794,47,7,S
57795,47,3,S
57796,47,4,S
57797,49,1,B
57798,49,2,B
57799,49,8,S
57800,48,1,S
57801,48,6,S
57802,48,2,S
57803,48,7,S
57804,48,1,S
57805,48,7,S
57806,47,4,S
57807,47,3,S
57808,47,4,S
57809,47,5,S
57810,49,1,B
57811,49,7,B
57812,49,1,B
57813,49,5,B
57814,50,1,B
57815,49,1,B
57816,49,6,S
57817,50,5,B
57818,50,1,B
57819,50,3,B
57820,50,4,B
57821,49,1,S
57822,49,4,S
57823,49,1,S
57824,50,3,B
57825,50,3,B
57826,49,4,S
57827,49,4,S
57828,49,1,B
57829,50,3,B
57830,50,3,B
57831,49,2,S
57832,48,5,S
57833,50,6,B
57834,50,4,B
57835,49,3,S
57836,49,2,S
57837,49,1,S
57838,49,7,S
57839,50,4,B
57840,50,6,B
57841,49,1,S
57842,49,5,S
57843,50,4,B
57844,50,5,B
57845,49,1,S
57846,49,2,S
57847,49,5,S
57848,49,2,S
57849,49,3,S
57850,49,1,S
57851,48,1,S
57852,48,5,S
57853,48,1,S
57854,49,7,B
57855,50,3,B
57856,50,3,B
57857,50,2,B
57858,50,2,B
57859,50,5,B
57860,49,1,S
57861,50,1,B
57862,50,3,B
57863,49,4,S
57864,49,2,S
57865,49,2,S
57866,48,2,S
57867,48,5,S
57868,48,5,S
57869,48,4,S
57870,49,3,S
57871,50,2,B
57872,49,7,S
57873,49,1,S
57874,50,3,B
57875,50,4,B
57876,50,5,B
57877,49,4,S
57878,49,4,S
57879,50,2,B
57880,50,1,B
57881,50,1,B
57882,49,5,S
57883,49,3,S
57884,50,2,B
57885,50,5,B
57886,50,4,B
57887,50,5,B
57888,49,4,S
57889,49,3,S
57890,48,1,S
57891,48,1,S
57892,48,1,S
57893,48,5,S
57894,48,2,S
57895,48,1,S
57896,48,6,S
57897,48,3,S
57898,48,2,S
57899,49,1,B
57900,49,1,B
57901,49,2,B
57902,50,1,B
57903,48,6,S
57904,48,1,S
57905,47,6,S
57906,47,1,S
57907,47,5,S
57908,47,1,S
57909,47,2,S
57910,47,1,S
57911,47,2,S
57912,47,2,S
57913,48,2,B
57914,48,2,B
57915,49,4,B
57916,49,3,B
57917,49,5,B
57918,49,2,S
57919,47,3,S
57920,47,4,S
57921,47,3,S
57922,47,1,S
57923,47,6,S
57924,48,8,B
57925,47,4,S
57926,47,5,S
57927,47,1,S
57928,47,1,S
57929,47,7,S
57930,47,1,S
57931,47,8,S
57932,47,1,S
57933,47,1,S
57934,47,5,S
57935,47,3,S
57936,48,3,B
57937,47,6,S
57938,47,4,S
57939,47,3,S
57940,48,1,B
57941,48,2,B
57942,49,6,B
57943,50,1,B
57944,50,7,B
57945,50,2,B
57946,49,1,S
57947,49,6,S
57948,49,1,S
57949,48,7,S
57950,48,3,S
57951,47,3,S
57952,47,1,S
57953,47,4,S
57954,47,3,S
57955,47,2,S
57956,47,1,S
57957,47,3,S
57958,47,2,S
57959,47,3,S
57960,47,4,S
57961,47,4,S
57962,47,3,S
57963,47,1,S
57964,47,1,S
57965,47,4,S
57966,47,2,S
57967,47,3,S
57968,47,2,S
57969,47,2,S
57970,47,5,S
57971,47,3,S
57972,47,5,S
57973,47,2,S
57974,48,3,B
57975,47,3,S
57976,47,6,S
57977,47,1,S
57978,47,3,S
57979,47,2,S
57980,47,5,S
57981,48,1,B
57982,48,3,B
57983,48,6,B
57984,47,5,S
57985,47,1,S
57986,47,3,S
57987,47,1,S
57988,48,1,B
57989,48,6,B
57990,48,2,S
57991,48,4,B
57992,49,1,B
57993,49,1,B
57994,49,1,B
57995,50,2,B
57996,49,4,S
57997,50,6,B
57998,50,1,B
57999,50,5,B
58000,50,1,B
58001,50,6,B
58002,50,3,B
58003,50,4,B
58004,50,1,B
58005,49,3,S
58006,49,4,S
58007,49,1,S
58008,49,1,S
58009,49,7,S
58010,49,1,S
58011,48,4,S
58012,48,3,S
58013,49,4,B
58014,49,1,B
58015,50,1,B
58016,50,1,B
58017,50,4,B
58018,50,4,B
58019,50,1,B
58020,50,2,B
58021,49,1,S
58022,49,6,S
58023,48,2,S
58024,48,6,S
58025,48,3,S
58026,48,3,S
58027,50,3,B
58028,50,4,B
58029,50,2,B
58030,49,1,B
58031,50,1,B
58032,48,3,S
58033,48,2,S
58034,49,1,S
58035,48,1,S
58036,48,5,S
58037,50,3,B
58038,50,3,B
58039,49,3,S
58040,48,1,S
58041,48,5,S
58042,47,2,S
58043,49,8,S
58044,49,1,B
58045,49,7,B
58046,49,2,B
58047,50,1,B
58048,50,5,B
58049,50,5,B
58050,49,3,S
58051,50,4,B
58052,50,5,B
58053,50,3,B
58054,50,6,B
58055,50,1,B
58056,49,1,S
58057,48,4,S
58058,48,2,S
58059,49,5,B
58060,48,2,B
58061,49,4,B
58062,47,1,S
58063,47,1,S
58064,48,1,B
58065,48,2,B
58066,47,2,S
58067,47,3,S
58068,48,5,B
58069,48,4,B
58070,47,2,S
58071,47,1,S
58072,47,1,S
58073,47,6,S
58074,48,2,B
58075,48,2,B
58076,49,1,B
58077,49,1,B
58078,49,2,B
58079,49,2,B
58080,50,1,B
58081,48,1,B
58082,47,1,S
58083,47,5,S
58084,47,2,S
58085,47,2,S
58086,47,3,S
58087,47,3,S
58088,47,3,S
58089,47,4,S
58090,47,4,S
58091,47,2,S
58092,48,3,B
58093,47,2,S
58094,47,3,S
58095,47,3,S
58096,47,7,S
58097,48,1,B
58098,48,2,B
58099,47,9,S
58100,47,1,S
58101,47,1,S
58102,48,2,B
58103,48,5,B
58104,48,5,B
58105,47,6,S
58106,47,2,S
58107,47,5,S
58108,47,3,S
58109,47,1,S
58110,47,3,S
58111,47,4,S
58112,47,3,S
58113,47,3,S
58114,47,3,S
58115,48,5,B
58116,48,2,B
58117,47,4,S
58118,47,3,S
58119,47,1,S
58120,47,4,S
58121,47,2,S
58122,47,1,S
58123,47,1,S
58124,47,6,S
58125,48,8,B
58126,47,3,S
58127,47,3,S
58128,47,1,S
58129,47,5,S
58130,48,1,B
58131,48,2,B
58132,49,7,B
58133,49,1,B
58134,49,7,B
58135,49,1,B
58136,49,2,B
58137,49,3,B
58138,48,3,S
58139,48,2,S
58140,47,2,S
58141,47,2,S
58142,47,5,S
58143,47,2,S
58144,48,2,B
58145,48,1,B
58146,48,1,B
58147,47,3,S
58148,47,2,S
58149,47,5,S
58150,47,4,S
58151,47,5,S
58152,48,2,B
58153,47,3,S
58154,47,1,S
58155,47,2,S
58156,47,3,S
58157,48,2,B
58158,47,4,S
58159,48,3,B
58160,48,5,B
58161,49,4,B
58162,49,5,B
58163,48,1,S
58164,47,4,S
58165,49,2,B
58166,49,2,B
58167,49,3,B
58168,47,2,S
58169,50,1,B
58170,50,4,B
58171,50,1,B
58172,47,4,S
58173,47,4,S
58174,47,3,S
58175,47,7,S
58176,47,6,S
58177,48,8,S
58178,48,1,S
58179,48,3,S
58180,47,2,S
58181,47,1,S
58182,47,1,S
58183,47,1,S
58184,47,3,S
58185,47,6,S
58186,48,2,S
58187,49,7,B
58188,49,2,B
58189,48,5,S
58190,48,1,S
58191,49,5,B
58192,49,2,B
58193,48,7,S
58194,48,2,S
58195,48,1,S
58196,48,6,S
58197,47,2,S
58198,49,3,B
58199,49,4,S
58200,49,2,S
58201,48,1,S
58202,47,2,S
58203,48,3,B
58204,49,4,B
58205,49,5,B
58206,50,2,B
58207,47,6,S
58208,47,3,S
58209,48,9,S
58210,47,1,S
58211,49,4,B
58212,47,1,S
58213,47,1,S
58214,47,3,S
58215,47,2,S
58216,47,4,S
58217,47,2,S
58218,47,4,S
58219,49,4,B
58220,50,6,B
58221,48,9,S
58222,50,1,B
58223,50,4,B
58224,49,8,S
58225,49,2,B
58226,50,5,B
58227,50,2,B
58228,48,1,S
58229,47,3,S
58230,47,5,S
58231,47,3,S
58232,47,1,S
58233,50,1,B
58234,50,1,B
58235,50,3,B
58236,49,8,S
58237,48,3,S
58238,49,2,B
58239,49,2,B
58240,49,3,B
58241,49,4,S
58242,48,2,S
58243,48,2,S
58244,49,1,B
58245,49,8,B
58246,47,2,S
58247,47,5,S
58248,47,3,S
58249,48,6,S
58250,49,1,B
58251,50,4,B
58252,50,1,B
58253,50,7,B
58254,50,1,B
58255,50,4,B
58256,50,4,B
58257,50,1,B
58258,49,1,S
58259,49,6,B
58260,49,2,S
58261,48,2,S
58262,48,4,S
58263,48,1,S
58264,48,4,S
58265,48,3,S
58266,50,8,B
58267,50,1,B
58268,50,1,B
58269,49,2,S
58270,49,4,S
58271,50,7,B
58272,50,1,B
58273,49,2,S
58274,48,4,S
58275,48,1,S
58276,48,3,S
58277,48,3,S
58278,48,2,S
58279,48,5,S
58280,48,2,S
58281,47,2,S
58282,47,1,S
58283,47,6,S
58284,47,2,S
58285,47,2,S
58286,47,1,S
58287,48,3,S
58288,50,4,B
58289,50,4,B
58290,50,1,B
58291,49,2,B
58292,50,1,B
58293,50,3,B
58294,51,3,B
58295,50,1,S
58296,50,3,S
58297,48,4,S
58298,48,2,S
58299,49,9,S
58300,49,1,S
58301,48,6,S
58302,47,3,S
58303,47,3,S
58304,47,2,S
58305,47,6,S
58306,47,1,S
58307,47,6,S
58308,47,2,S
58309,47,2,S
58310,47,3,S
58311,47,3,S
58312,47,1,S
58313,47,3,S
58314,47,3,S
58315,47,4,S
58316,47,3,S
58317,48,1,B
58318,48,1,B
58319,48,1,B
58320,48,6,S
58321,48,1,S
58322,47,1,S
58323,47,3,S
58324,47,4,S
58325,47,2,S
58326,47,3,S
58327,47,3,S
58328,47,2,S
58329,48,1,B
58330,47,4,S
58331,48,3,B
58332,49,3,S
58333,47,2,S
58334,47,1,S
58335,47,3,S
58336,47,4,S
58337,47,5,S
58338,48,4,B
58339,50,7,S
58340,51,2,B
58341,51,2,B
58342,51,4,B
58343,51,5,B
58344,51,5,B
58345,50,1,S
58346,50,2,S
58347,50,3,B
58348,50,1,B
58349,50,2,B
58350,50,1,S
58351,50,6,S
58352,50,1,S
58353,50,4,S
58354,49,1,S
58355,51,4,B
58356,51,2,B
58357,51,4,B
58358,50,7,S
58359,51,4,B
58360,51,2,B
58361,51,2,B
58362,51,6,B
58363,50,1,S
58364,50,5,S
58365,49,4,S
58366,48,3,S
58367,51,1,B
58368,51,3,B
58369,48,2,S
58370,48,3,S
58371,47,3,S
58372,47,1,S
58373,48,3,B
58374,48,2,B
58375,47,2,S
58376,47,4,S
58377,47,1,S
58378,48,4,B
58379,49,8,B
58380,51,5,B
58381,51,1,B
58382,49,4,S
58383,51,2,B
58384,49,2,S
58385,50,3,B
58386,51,2,B
58387,49,4,S
58388,50,2,B
58389,50,7,B
58390,49,2,S
58391,49,1,S
58392,49,2,S
58393,48,2,S
58394,48,2,S
58395,49,5,B
58396,49,4,S
58397,48,2,S
58398,48,5,S
58399,48,2,S
58400,48,2,S
58401,50,5,B
58402,50,2,B
58403,51,3,B
58404,51,1,B
58405,51,6,B
58406,50,2,S
58407,48,2,S
58408,48,3,S
58409,49,3,B
58410,49,1,B
58411,49,4,B
58412,51,3,B
58413,51,2,B
58414,50,1,S
58415,50,9,S
58416,49,2,S
58417,48,2,S
58418,48,4,S
58419,48,2,S
58420,48,2,S
58421,48,2,S
58422,48,1,S
58423,48,2,S
58424,48,2,S
58425,48,1,S
58426,47,3,S
58427,47,2,S
58428,47,2,S
58429,47,5,S
58430,47,2,S
58431,48,7,S
58432,48,1,S
58433,48,3,S
58434,47,1,S
58435,47,4,S
58436,49,4,B
58437,49,1,B
58438,49,4,B
58439,49,2,B
58440,49,7,B
58441,49,1,B
58442,49,1,B
58443,48,4,S
58444,49,3,B
58445,49,1,B
58446,49,1,B
58447,48,3,S
58448,49,7,B
58449,49,1,B
58450,49,4,B
58451,49,3,B
58452,50,2,B
58453,48,3,S
58454,48,1,S
58455,48,6,B
58456,47,2,S
58457,47,1,S
58458,47,4,S
58459,47,2,S
58460,47,5,S
58461,47,4,S
58462,47,1,S
58463,47,4,S
58464,47,1,S
58465,48,4,B
58466,48,3,B
58467,47,1,S
58468,47,2,S
58469,47,3,S
58470,48,2,B
58471,47,1,S
58472,47,3,S
58473,47,1,S
58474,47,1,S
58475,47,3,S
58476,47,1,S
58477,47,5,S
58478,47,1,S
58479,47,1,S
58480,47,3,S
58481,48,2,B
58482,48,3,B
58483,48,1,B
58484,48,9,B
58485,47,1,S
58486,47,8,S
58487,47,2,S
58488,47,6,S
58489,47,2,S
58490,48,1,B
58491,48,3,B
58492,47,2,S
58493,47,5,S
58494,47,5,S
58495,47,1,S
58496,47,1,S
58497,47,3,S
58498,47,7,S
58499,47,1,S
58500,48,7,B
58501,47,3,S
58502,47,3,S
58503,47,1,S
58504,47,1,S
58505,47,4,S
58506,47,2,S
58507,47,5,S
58508,47,1,S
58509,47,3,S
58510,48,4,B
58511,48,1,B
58512,48,2,B
58513,47,5,S
58514,47,3,S
58515,48,5,B
58516,48,2,B
58517,48,2,B
58518,47,3,S
58519,47,5,S
58520,47,4,S
58521,47,1,S
58522,47,1,S
58523,47,2,S
58524,48,6,B
58525,48,1,B
58526,48,2,B
58527,47,5,S
58528,48,1,B
58529,48,1,B
58530,47,1,S
58531,48,2,B
58532,48,4,B
58533,47,4,S
58534,47,4,S
58535,47,5,S
58536,47,5,S
58537,48,3,B
58538,49,1,B
58539,49,1,B
58540,49,3,B
58541,49,1,B
58542,49,6,B
58543,49,2,B
58544,48,5,S
58545,48,3,S
58546,47,2,S
58547,47,3,S
58548,47,4,S
58549,47,6,S
58550,47,2,S
58551,49,5,B
58552,48,8,S
58553,49,2,B
58554,49,1,B
58555,48,1,S
58556,47,8,S
58557,47,4,S
58558,47,7,S
58559,47,1,S
58560,47,1,S
58561,47,3,S
58562,47,1,S
58563,47,2,S
58564,47,1,S
58565,47,7,S
58566,47,1,S
58567,47,5,S
58568,48,1,B
58569,49,2,B
58570,49,1,B
58571,48,2,S
58572,49,3,B
58573,49,7,B
58574,48,5,S
58575,48,3,B
58576,47,5,S
58577,48,2,B
58578,48,1,B
58579,49,2,B
58580,49,1,B
58581,47,1,S
58582,48,2,B
58583,47,1,S
58584,47,5,S
58585,48,5,B
58586,48,3,B
58587,48,3,B
58588,48,3,S
58589,48,4,S
58590,48,2,S
58591,48,3,S
58592,47,2,S
58593,47,3,S
58594,47,4,S
58595,47,6,S
58596,47,1,S
58597,47,6,S
58598,47,3,S
58599,47,5,S
58600,47,3,S
58601,48,2,B
58602,47,1,S
58603,47,6,S
58604,47,1,S
58605,47,2,S
58606,48,5,B
58607,47,1,S
58608,48,1,B
58609,48,5,B
58610,47,2,S
58611,47,1,S
58612,47,3,S
58613,48,3,B
58614,48,3,B
58615,48,4,B
58616,48,4,B
58617,48,5,B
58618,49,1,B
58619,49,3,B
58620,49,4,B
58621,48,4,S
58622,49,4,B
58623,48,3,S
58624,48,1,S
58625,48,1,S
58626,49,6,B
58627,49,8,B
58628,48,1,S
58629,47,1,S
58630,47,7,S
58631,49,1,B
58632,49,3,B
58633,49,5,B
58634,48,1,S
58635,48,1,S
58636,47,3,S
58637,47,2,S
58638,47,4,S
58639,47,4,S
58640,47,4,S
58641,47,1,S
58642,48,9,B
58643,49,1,B
58644,49,1,B
58645,47,4,S
58646,49,3,B
58647,49,1,B
58648,47,1,S
58649,47,1,S
58650,47,2,S
58651,49,7,B
58652,47,4,S
58653,47,6,S
58654,47,1,S
58655,48,5,S
58656,48,2,S
58657,47,4,S
58658,47,1,S
58659,47,3,S
58660,47,1,S
58661,47,5,S
58662,47,4,S
58663,47,3,S
58664,47,1,S
58665,48,5,B
58666,49,1,B
58667,49,2,B
58668,47,6,S
58669,47,2,S
58670,47,3,S
58671,47,3,S
58672,47,2,S
58673,47,2,S
58674,47,4,S
58675,47,2,S
58676,47,5,S
58677,47,4,S
58678,48,4,B
58679,48,4,B
58680,48,1,B
58681,48,6,S
58682,47,1,S
58683,49,1,B
58684,47,7,S
58685,47,2,S
58686,47,1,S
58687,47,3,S
58688,47,1,S
58689,47,7,S
58690,48,5,B
58691,48,1,B
58692,49,5,B
58693,49,3,B
58694,48,6,B
58695,48,2,B
58696,48,3,B
58697,49,3,B
58698,49,3,B
58699,47,1,S
58700,47,4,S
58701,47,2,S
58702,47,3,S
58703,47,1,S
58704,48,1,B
58705,47,4,S
58706,47,1,S
58707,47,3,S
58708,48,7,B
58709,47,2,S
58710,47,2,S
58711,47,3,S
58712,48,2,B
58713,48,4,B
58714,48,2,B
58715,48,7,B
58716,47,4,S
58717,47,6,S
58718,47,4,S
58719,47,1,S
58720,47,1,S
58721,48,3,B
58722,49,1,B
58723,49,2,B
58724,49,6,B
58725,49,2,B
58726,49,2,B
58727,49,5,B
58728,49,3,B
58729,49,1,B
58730,48,9,S
58731,49,2,B
58732,49,5,B
58733,49,1,B
58734,49,1,B
58735,49,1,B
58736,48,1,S
58737,48,7,S
58738,48,1,S
58739,48,2,S
58740,48,3,S
58741,47,3,S
58742,47,5,S
58743,47,2,S
58744,47,1,S
58745,49,3,B
58746,49,7,B
58747,49,3,B
58748,49,5,B
58749,48,5,S
58750,48,4,B
58751,47,3,S
58752,47,6,S
58753,47,4,S
58754,48,1,B
58755,48,6,B
58756,47,1,S
58757,47,3,S
58758,47,3,S
58759,47,2,S
58760,48,4,B
58761,48,3,B
58762,47,2,S
58763,47,2,S
58764,47,3,S
58765,47,2,S
58766,47,7,S
58767,47,2,S
58768,47,1,S
58769,48,1,B
58770,49,1,B
58771,49,8,B
58772,47,7,S
58773,47,5,S
58774,47,3,S
58775,47,3,S
58776,48,1,B
58777,48,5,S
58778,49,1,B
58779,49,5,B
58780,48,3,S
58781,48,1,S
58782,47,3,S
58783,48,4,B
58784,48,6,S
58785,47,3,S
58786,47,2,S
58787,47,4,S
58788,47,1,S
58789,47,5,S
58790,47,3,S
58791,47,2,S
58792,47,1,S
58793,48,2,B
58794,48,6,B
58795,49,1,B
58796,49,3,B
58797,49,2,B
58798,47,6,S
58799,47,1,S
58800,47,2,S
58801,49,2,B
58802,47,5,S
58803,47,4,S
58804,47,1,S
58805,49,2,B
58806,49,5,B
58807,49,5,B
58808,49,2,B
58809,49,1,B
58810,49,1,B
58811,49,1,B
58812,49,1,B
58813,49,4,B
58814,48,9,S
58815,48,1,B
58816,47,2,S
58817,47,1,S
58818,47,2,S
58819,47,1,S
58820,47,4,S
58821,47,2,S
58822,47,6,S
58823,47,2,S
58824,48,2,B
58825,48,3,B
58826,47,6,S
58827,47,3,S
58828,47,1,S
58829,47,4,S
58830,47,1,S
58831,47,1,S
58832,48,3,B
58833,47,3,S
58834,47,2,S
58835,48,1,B
58836,48,9,B
58837,47,6,S
58838,47,3,S
58839,47,1,S
58840,48,5,B
58841,47,3,S
58842,48,6,B
58843,49,3,B
58844,47,4,S
58845,48,6,S
58846,48,2,S
58847,48,1,S
58848,48,9,S
58849,48,1,S
58850,48,2,S
58851,49,1,B
58852,49,5,B
